??电影持续更新,#genre#
2023年10月1日BKFC 51 SALEM ,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/2028a777f69d2d0e-a61fb50816771139260b05d4f53ad585-hls_720p_2.m3u8?pkey=ABCaFsMYJjsaaNRrdDwJ6lLq4aJPbVLFyeskkrDupGl2P8fmbkNS0lUetJmCBhbkhsJZfSbWm-JmfTyKdmpJdyqiOsJm5DFdjA1ysfJv7C_sz4riFi84hv9cBMgSrdY2Jmc4zgS7d58i1l0Ncepx3Ak84Mcy6t5GpVFUado3SDa2NaKBViudN5WaxJuglwRg5Sl-Hi-bR6ZzhuCWAnIdabYh71bUaUOqlw7EQg_3jq473cTlGsHSaSF1HusCPIW_e3k&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月23日BKFC 50 DENVER,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/e66678a425d9e51e-ac7e8aa41df5278f6bda597d4dd5eaa4-hls_720p_2.m3u8?pkey=ABC40pY2nEh6k2BtniFa2MgEW5wp-PLV5zRpemUxADHZxGBShud3SncqGonia9gQNly4dwcRWF7NIAiLjP64WpDmX54rpOXfbBSQI1Ylr3r4UOP_ZNeKL9jn6gRE_YYIF9KTL8ib93nOTMAhh_uYuIGoh7IMft9fRs4_4bMy2seo09JgNwR9PczmVdYMO9NO-MYf3ckK9EZJT-u3uMANQFK9eMwd31i9-0wZa6UbVeqmpgrstuV_3sIeFa2KD0vGAcU&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月25日BKFC PROSPECTS 1 MIAM,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/96f605cad9ea6939-85db65f3bebf7eacbb972a3530728ae9-hls_1080p_h264_6m_1.m3u8?pkey=ABAzNPTUr-lHTjJGMJxRMsY9nu8fKC9HftOdBKoxqjo0dbR_YzTFKrTDM4XSZ_Dv6jQhvDtEOJ0Vj0ngRKObbaiMw9p1v3aXt4E1tDoFJTGo6lfO33f1_rZcN8pCyeaSXx7cFraS_TQVxvWjN4hIYtyGFLAHwL7OejYmN6VW8EGxOxHBhL68eQuECPPLw5cttdYXEEOkfwHxx_oW7d-X3t2wktpNaV6LiIXF65LyKeslg79ibC3YP_45wRNT7cvSqrc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月26日BKFC 49 Miami,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/cddf7fdd55472242-d50c17a9bc659d49b6eb49f22b0d06cc-hls_720p_2.m3u8?pkey=ABDp5qIIORs-vz3D6JUTA8ipLg6Iauk4AxxOIrbjwb_7LPnIZ0w3lhI434cOA0JyamPd2I-dNBSc7baYertMyl-Fx8g-5Py8veCTcdUJ2FPP05846uMkbMWRqHBrsFB7uP8y6geiIBwB42Ua-XupLgn5_fLy1Xi6omaTnY4ZTNzFzn_1RSqRpHdt-RyO16ES0uL2bj8jDm3qbSbcrD9DAgX40kPYQtg45CSGmu3vGJtHnFSlVUHKY0VDpyupgxN-kJc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月12日BKFC 48,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/1a9d7f7cdadaa29e-d592a81362d57c69ad812bfd10d11261-hls_1080p_2.m3u8?pkey=ABC0RFIUOtTeuUjbclXiNwFQNP3jjAVkQVkYP66bNEb0gHZLj3JdHbkJyN2ORgQSN14EtiBv0lhhEXYemAgFY9tQKkuQ2Yehh5LHqvXHXt9TjoxfqO6F7BGlkrj9FSAtvXtm_-unCNEtCIKf8hiUqtDQpGZ7xr2gtrAfCWcpTR8uoVfqQAX7IBpcmIbv-UQ4fu8q8YW44wi5gQgBPHSzbNb72ZJUKvbhYFsNoXv1aWmEciSUpURLARs6Ho1uRE-YjRo&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
??裸拳hardcore FC,
2023年11月11日俄罗斯第十届铁杆格斗锦标赛,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/801429aa288b00db-8036d3401ec2c16fcd48e8e9ce61e9e0-hls_1080p_h264_6m_1.m3u8?pkey=ABDTtY-wXe6V9cAFBFQn0XSPlREfepsWHcs8o9podTre2U3Q3XGXH1hMlZRJan7cPPm9dRTWckwc_ZBCPOA7BzkAKMEJamUUQ0BFc1q5BsjtLYW0_aeu0MqS7v8PSWJFi_W7i_ybp_Kcsq-Q_DppWoMqFZ2EW8OgkgiXPPfWOefkq5jrW95MEr--gqKF8Z2bzITkiXbZB0qcah8ys_D0s5xbsmtUWsTZniQLF38uaXQVVYpnXPdXalzZWtne0sjj3iE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年4月4日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/39cda4c4c2c6e5f0-69828e9b1f85e5d502a2d5f9bf0244c3-hls_1080p_h264_6m_1.m3u8?pkey=ABAbRJE9cGm3SzaW6Rhr_eeu-miNb0e_ikqf6MmDFAf9ozMBZNZmbOqSCptoYraHjYwrJeEi5m6TFpDxoRPQzLevFwXg-tV4YFRvn7UW4woC0odPmnxbRMHu7exBa93iIeLtUDIDdQxU0HL2P7c8pDaZAvF_rX4QvXoNhabyPWSiAFb_nQECqrn2Pdi-ajDnooUowJ5K6mCf3VzuK7I-JvPZ-v8G4NEJ_H6aanl6xyxUjDxpyNObK-YdSu8loyxZ_QE&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年3月28日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/90a77a696cec8d90-c17cd32e5a3164bcd9d0ba3e5fbd10a1-hls_1080p_h264_6m_1.m3u8?pkey=ABBA4CooBfDJHPO2oDCt-d-TbSWixD3NA2cwFXEm69a9GPuhCXcTGOJGH3YpWKoOrEKQ-SoJFXPMfDO6dTJY1NHQU50sggUCazE3RtwAJV0rX6HZ0YI8IzA6JCsG1XjdAcmLka2_sQN6iE6_lKDDWTp0EQu6E0EfcG5KsBT1Ahqrvz4arrKAZrUFt0AW99p1AaJjmkIkRT2K83m8oH32yyGO37df4mUXWoFs-Q3DXd3QIn5YJ3ofdCwKdUQj51DMBDE&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年3月14日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/46f73edc0734dbbe-292b80377812baafc3aad62a37e9ae39-hls_720p_2.m3u8?pkey=ABCvOsHEg0sQGBZlPIQSsSa2nKyv5CZO7bCrW60t4QI17_1CywjZyYk236lhZ7RcSivzMdCSlD0-BK5c2bXmTuxV5nQ9HItAL271TQXIwYK7nrr6rV8rFf9LG9olYhYaskg0wyg-3qR-43QOpQZYWPmjcCnNtzNBA_YWibjQwvhUxExn_QDDX2inkFQXw1Dl_RVqSmmJaj8kgUJopjnjKU5AcReJyUa1gniY7qQj0JeqOvRn57EAsXFLJjoFeZS1fwM&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年3月7日俄罗斯裸拳,https://txmov2.a.kwimgs.com/upic/2023/03/07/22/BMjAyMzAzMDcyMjI0MjBfMjgxMzM5MjI5NF85NzcyMjY5NDc2OV8wXzM=_b_Bbf77033708b12059d5b00d7b5f7c3aa9.mp4?tag=1-1678200596-unknown-0-5ayx2jsqve-b93d19e56d305178&clientCacheKey=3xbgsdeviqhbki9_b.mp4&di=78070e30&bp=10004&tt=b&ss=vp&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年2月24日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c6480283a7fab0da-2004e038ad2d6c984cb68ec1c1468b2b-hls_1080p_h264_6m_1.m3u8?pkey=ABDfpa6uDvuhygP2U3I7bVLYomCwnw4iN0DaLhg0Az4GHhbPJKbIDhWI9IulTScrWVcB8ifsdFCvKBWIxC0qxUj4Bf1NycPGu8KaAuUVYGbe59XhhtOi0ugv2evRWPfJJ1-7ItN2mb9ObLsvWi-JdQznnPgvGaiMICepM7mfYnrIjer_EGaTSKYn6YxVR3X98yX6KTtp73JsuwFmfxwR80lVMjc6myvHGFk8Uyibb_6IHhew31UXF-O8jGZTR9uW8nc&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年2月14日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/0027053b335767b8-3595de946895b0106d3e74a3cafece1a-hls_720p_2.m3u8?pkey=ABAQjwxA-kA8hRXWzaiHn2K5_bmlIWomNZ4722yn-yLiURO70o5aMlVusEcZsi1iZIDaj-r4n9rW0VXN9RV92-vh57pCFeWykRu64-Th3LiS7Wtdt6VnsnGu1mxSM5nfcRrM28ecYy0GajmY93YeynFZfZT16-Q8vZwykOwfyuwtPGO1Cb4HnvmZ1Nad8FIxkja5uy7TqSYBjQD3cM90NPmcq7jos5-kVpg45XdBqFHkp9_4BmN6HVvngHudA7tK9zU&safety_id=AAIwJKMaXlk4kC11FmL7mTdF
2023年1月17日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/512399a26119b741-e67824a9218767837e79636e1580923e-hls_720p_2.m3u8?pkey=ABDxApVRaBOg2OKa0z6V1m0sTLjhivweK7z7KRlIUkcYgJy_ZE1U3pAywV1AzaHIyMbMfxgdJMKm54gNkxicl40jNqYYvqOuqFp7VXuO_qu9E4tz3dg9mnyL4z81pFW9jbVSU5wuD2PfyqED2iIbon2Hu08IardSVTPRx44NZfylRDG2VOur3ftshoh09VJfa5yyUyz0Rl3hE-62j5BI_4_V6LacjaeWLEZs5MC4bhw_yeyAJ95b-9161mgXFBIl63M&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年1月10日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7fdb58eee022f1a3-88d892e51e7108dcb0aa15a8d638f735-hls_720p_2.m3u8?pkey=ABD00p7l-IVrhaWXBGQRi_j6-sQ2PzuxinL0-Bv5iY2dzVDlGCrnLM414tztMLQxF1YJ8QCst7J-CZa1Of7oBlwmUii7TLhceNKmS-_ns7xju1KBC3zZ72YcQu9SfJmLgUWRDyS8SJ9u33C2OZvBwXWNYF4nYGmfLT0dXOZCDGaVIGSm1awUOyADvn1q2CJyqC1o4TyrMXEAiaIHXjfdHO2oNURH2D2abPhQb3Wy4TEHPAw3oftAmDtBEs4qnDbqptQ&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2022年12月27日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5242190057808671575_hlsb.m3u8?pkey=AAWVkuRxscGibIJtf-QbIDXLBJZH57d5fQrW_17UWgAM6ayDxSLRULMhYVjvosUm9_k4JOA8DNbZnBMRp-TFUdjKvUJJG0gu4a_qzTkn5813-YbChHygLA1kIwg_IBcWKXU&ss=vp
2022年12月6日俄罗斯裸拳,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/2e0996012afb2c15-83122cd913ce2d7b1dd3d83d21b8ba2c-hls_720p_2.m3u8?pkey=ABBe38MNIzJn4JFpprpmGyZwIle7K5DJtX76KR8wf84pNzdcLOUFCdOIFhCqw8awDhBel1CxnyWQW5GzbxmVV29XHIvxNHWAiMl75anpn6y1eDrndOmWzUqpAVWs-n1opFJsOnt2iCKzYAXgHOITVhfHkcSGVWxfzjxws2R5iE4RLQ39yB19TBQCjYuloTYJoEEKxD6NfvUY9GLnKzZpDilQbpWCzYYmaYJoO76EU1PddEu5otdBIzCjIxCE7GNRbUc&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
022年11月15日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257480297122023_hlsb.m3u8?pkey=AAX-VYrYhAOYLGKIrIGWmRB2Ix-Nl41PUb9jkGoWLC7h8Ob3Q2uSki24lAf1ufp4TsuzmdQ_hWCc8Te3JGTeab_drdhGxr2Jf4qL0_W8R8gT9Nqmp9VgE5_N7qGJseUiUCs&ss=vp
2022年10月25日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101029088608056_hlsb.m3u8?pkey=AAXYHirSBNuFmiqxmCdD6Y4WQPdPLXhqgyuAydAwaCZaS4HdPWCZq_zXwcDQhgHUmo7s2VP0EP91s0V3y95F5dOVv3HTMkBPl5vaKHD8m4gCk_fB-Q5_tirUbEMjjNwrDbs&ss=vp
2022年10月18日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5247256602453527447_hlsb.m3u8?ftt=U&pkey=AAUnSSOcNf0FC_LLAx1vXs_ljS_ecZhU3c1S5Yrb6rsGHzh7FeLffpg6GygrgMiqNBXLzjbaHXO2DMLfcoBwuMLrGvuzIbPhtMw0zgjR1NapQbMyBu2Rqb8rdd--2LILbpM&ss=vp
2022年9月27日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5210383383824300162_hlsb.m3u8?ftt=U&pkey=AAUtJeykAXeP_thB5RM6qw9xeudP0R2uNwKMEzxv3aQdBBOfToV0GoZToOw7luKZKw6CLyMlrn3atGeIFulJULaVNvii242-zjyoSOWeSEhtulEDgs5QIVv5cK-ew43GKLQ&ss=vp

022年9月27日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5210383383824300162_hlsb.m3u8?ftt=U&pkey=AAUtJeykAXeP_thB5RM6qw9xeudP0R2uNwKMEzxv3aQdBBOfToV0GoZToOw7luKZKw6CLyMlrn3atGeIFulJULaVNvii242-zjyoSOWeSEhtulEDgs5QIVv5cK-ew43GKLQ&ss=vp
??裸拳TOP DOG FC,
2024年3月2日TOP DOG Fighting Championship Prospect 17,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/742395872a09fbd4-ce8667ca9c2a76cfc93c7f7c9792cc2c-hls_1080p_h264_6m_1.m3u8?pkey=ABCNbKROratoouC4mie9A87I2ulJ_uMwc2tkN34X0F-RFzymydQJujXbdCG_A5x787r0lGT-H2WkL3wPxnIOzBke04ZnAmVhJOalAoHlzAkV_GXE8UeOflv_y9KildygS37t0Qrlo3G_CgGDDUzSu3IOrqfLunHje9YONOpBWIBY26xtoUQG_gwZSTnP7kuYZKGaKfb-hLbOr8n0te7Y-RJUDXxVFkR9x8iZ_jYejDz0MDzvHmscd4teRXf3CBg0Ij0&safety_id=AALSSJ6bTdqAUYLqGfATSmu1
2024年2月18日TOP DOG Fighting Championship 27期1,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/6dbe85c3e3e8a9fd-c89c5cacc610f340f4397e799e008cae-hls_1080p_h264_6m_1.m3u8?pkey=ABDkC3xhQnzAhZUtoRsPn74Y2IQXxWthn7Ybu3LMvl_GvNX6QXMT0nlOoaxTn8Iv_IIzM1MKiPKKQTh9Gww2dzVa_3OazuF1WUuaCtd_pQ9cmfJjXnv0luTowCp7-3QQFipO0wdvAyX5W93BDMbKAu9QltK3j2LDo1h-uj-z0fNBAViTgKgZONrYM7fviZsiKdghBD27V_kcvvneNuthVRLQihHuqtKgShuAO0CkZxPwuhyH-UGHB4m1e6RlpwjMs9k&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年2月18日TOP DOG Fighting Championship 27期2,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/b3567f907c4104ad-190bbc59d0d56276044917bda185ab02-hls_720p_2.m3u8?pkey=ABCkOrW2Sz9YcWzRNxSzXzyTp5pzsQ-O0vWKab1byUPM1PmhkvBp1zw869IaIEXHZZ-iIK5FNWH6JjT5r3T_wR1T_bXUOxjY8uvgzdVZ19IQ8BJZCdWMy9_ahLP_d6i5dmGf1KTwtVE-bdnQI946PaLLS-CX0Gv7cJGPHBg3CNOXpbWtHVBm1-vewfmrBVpX_lMPIDn2OvLjNj4qirFcDha8p-sPa0Izoud4NWn0A7951Cc3GtDGBJSamkU27D88-Sg&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年1月27日TOP DOG: PROSPECT 16,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/984b34eed84e5c82-4770bd63bb20ad40d294841607d0b50c-hls_1080p_h264_6m_1.m3u8?pkey=ABAwdypysxIap-i0tX6Spbbs9qVDw0-_m6zWLZOBKhFkbF03xuEjLKa3FVMHrVIhFj3Kqbv1FQdmOmwUzuNmAVoZl3m6xJ3kGXXIScdgu9lFd9C8bs0GPJo6e1Yt09XlvpV1kzRDky7N_YdgKqF3tKHItU-rqt6sLohn3uN11RDIJm6Ae6oBTnsHn-5gOf2KRdLP4TQBFnuFUdeR5ImUGl9nc1pA7l3Kc3lwjZyeP7tR283d_0QUzfpB9qKaERRPXVk&safety_id=AAJPpmZwH7bU1N6-EqLqFtEz
2023年12月23日TopDog FC 26期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7a53037eaa0569c8-de1ec40ccd69270aff94610f82913e28-hls_1080p_h264_6m_1.m3u8?pkey=ABD-Zm8r_jQNZmxgp-oBEIwsx0Kw5YiPKAWu8wiveh_zx016pHniavlHuApX4jHeWZR5Xxy9AeQONqydQWHooRhxBVqzk9xU84LMRlcCCNjUPf4_3TmKU2fOHtl3r_YfJuC07CUrDY-YJYSEs6J-LMTkmv2tVTC4MZqc5AUupt71gCXcVjYAwOR_CnHz9r3259WiRqfuGOUvpvaBpOftITxZgQ19f9WkkpetEss6v5Xoj1osZc6XsmnGdIDjr-rWH_Q&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年12月10日Top Dog FC赛事TDFC PROSPECT 15,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7e97fad250cb1b4c-633b3de219bfc591e6d82462c2f40b69-hls_720p_2.m3u8?pkey=ABBPX0PT9Yb_t-kOr9OpOu49wxGI6pipCBNgLq3GTKjbfWhpE0B-znLPFYkoPsuTZv6NMMrp7rDZmgd3pGaKzJmdNtrT8uD0x5N5OzY9-QyLlnJIfYFCKvZPqARyY2U2MT9x15cSkJn9h0BLlqfKB1Rv5DGsQKqqVYGCy5aNJc9xJNHxXr45mj5EO1VSKCTTWnUmPlRfkjsBfuZD17lUkPuEIwaIybLuBBElGDV21oGEra6-7_V9AIWAxSboLR0TW7w&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月18日TopDog FC 25期,https://txmov2.a.kwimgs.com/upic/2023/11/25/15/BMjAyMzExMjUxNTI5MDNfMjgxMzM5MjI5NF8xMTgwMzA3OTk3NThfMF8z_b_B3c876f05bb89bff18bd31fe24e00e826.mp4?tag=1-1700900560-std-1-3h3au0zaym-01f3cbbe0c7b5b06&clientCacheKey=3xkhkz798aq54zk_b.mp4&tt=b&di=529d11df&bp=12681
2023年10月22日TopDog FC TDFC 24期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/925b6cc1173cec86-263c8785206ad5bcc774b0687569fabf-hls_1080p_h264_6m_1.m3u8?pkey=ABBQmdjg6wHjmc3IvzYAFznqzSuIAPWbpayrfPSt-48bqh0vjhGZrNroxMkjoicZJ9UJ1RRB2H2kez2Zcz93wj--Qagqaq047heELVpakMToOaRwNm95gz2BLpwkrz6HoQatzjMeKgVmwLwhqggZ9XZpA3YozOcbmJwyYFmCYlBpi_hbkHmMOibq8iwb3uf8FzcQAUrGWHvu6lekiOLiOGt72CqYe7v_GG_iCZsJuZeAORvD3aYLb2h7b5iOKyeT0cY&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月22日TopDog 23期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/760aabe5d95a39c5-8807c235de4534ec54a6b98eb4016005-hls_540p_2.m3u8?pkey=ABBxm5BEwgxVNh7-aDNfkFawYqHSG3Mp0JfdMhH-_0HxOeNFVzLKRvRQ6HA-u4W1C4XIrOxwNgxo66b_1YS614JJrZKwsDe92dmikZxJ7Yrl0dY-GIxC5GtY9snhIl4Z0YV_TnNN2-0JUXxfakVXym2CEXnQoNpseVucRcFS88TkMMUZmMRoxx6RxaxgZ8vvqlMOB9eOo8fz_2QS7Dz23w9Yy-kAsP5v6QYj3AcS1tRY9aDQ2wb115Z9w9KbJ5YMBzo&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月29日TDFC 22裸拳锦标赛,https://txmov2.a.kwimgs.com/upic/2023/07/30/18/BMjAyMzA3MzAxODE5MzhfMTIyOTE2ODQ1Ml8xMDkyNjQ1Nzc1MzRfMF8z_b_B84a7628e78a1aafe319663a18698b139.mp4?tag=1-1690717011-std-1-cot0wulf4z-ced14df21e08cf39&clientCacheKey=3xrm58ee3fmc4p2_b.mp4&tt=b&di=529d11df&bp=12681
2023年7月8日Top Dog FC赛事TDFC PROSPECT 12,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/46b2345304799806-b2be9fd7631d12774c372d18e0e82cb6-hls_1080p_2.m3u8?pkey=ABCW-MnETJkCOaMtqPcqEOKI23EExRgTnRwI8OPDKGr9ukoWv7GyB3h--_egoeLFg0cBufnJV54G6K7M33VouPiiCExguc5hEMbMDj6BAYrcWEneY4ZZKF0-RoI9rEnnAiiJvD0HkfHlPE6rF9Suaq0EJc__r1gxeFCz-VZRGMFZ5THnaimo93YRiPZLT8__4QhhlFtkDcq_zXOMKgV7Mggn93wO1dcjWEkMnTrCwaAl7gjwtc4Mru0rSF63x2KJESk&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年6月23日TDFC 21期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c7c0bdf334ab1bbf-2d676d113c96e1147d1eac913e3f946b-hls_1080p_h264_60_1.m3u8?pkey=ABBw4TlZQO5fCO548Z9HfxLHWZ5Q1kN0BLpVmj7905fuHDgWLaQd4ugYK-EjSe4OMPaPELwC7b0yym9m7tSWCbymlLpgpkJ5tCeozKxmaAioiZXs5WsaywEmD9KFRqBgXE_8d-JNZ6HQXwr7nca7CTyt6Ur9c6YhLXUWZqo2jH6W9ktdRRYuCJwm-6XCjUI3weOYqjq71QrsHw-aA8ikz3yTc1M_UabaEZFv3FU5FB3aJUFGJnP0J5hqw5f6d4wy36c&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年5月7日TDFC 20锦标赛,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/5e9152ab518e8790-d65e5b609b99dedbdf942cea23d91f37-hls_1080p_h264_60_1.m3u8?pkey=ABCaBYBurf_23_5Ar1pn7lth1VJGPmQ618Mgvprh4GNteC2OKTn7nL5xs1_YPqbRwH7EiO718VD_4naQLEPUC4JtPUdoy-2b-QAwx60uFKKL9c52ykemL0sFK7WKAAbu2CJZplalbu08b0Bv7AP69y86Z1PuvJwZRW3FHlMv04clQyzupZlQdmb0Tyuc-MTZct71MP1zu2a6L1rpNPGzkfu3--PXnfVYUYCqXaR8_KybKKkq8c-xMUEH_k9BmZVxSQE&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年3月11日TDFC Prospect 9期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/de2f5528c34687d1-7f91573136a2cb9261fcc323e2752440-hls_1080p_h264_60_1.m3u8?pkey=ABBFzHfLMrEDEIe1su55u_tVioDPE8bpC17ualfTSEI-l5SJb8agmRJa3W7WYgjmBynKuKYXKYMMVQoT-ZDqCtfJj05Qa2v3bKzd5sa1IsbfwzVU4J1gJ0aU3sta9WvRTPcjbAyOIGZxZVlsafb7olII_t7dOuCM9O0GK1TQk0ctYGMIk1IeyNX5kvxYq0_e0R-wVTIyZcBgEaV2bn_0N7gJXRwiYfvZRuWzayAguA_cFrlQeEPuGrKAF5gaJLYEhnc&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年2月17日TOP DOG 19期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/9294858d12d0f744-348b1067837fc5168fe056e391943b69-hls_1080p_h264_60_1.m3u8?pkey=ABCSUl89VsssXWuXc3BF3IWHIFhzMADY3fJ9RpSYQ6FbhIkCvpL_lunPW4wc31nMGC9I45-nhubHStL_8NtcW89SLCAhLmg28RbI8jYxWLE77LZ8LcUXPOtKZ4zDZnIXXZF2rqeasvBavukdI35h5_i3Krqj-8mjv1ChCmz94jx-NfB6gAlHpjwRSs5IsBIAUhCZB-h7d9lzigs_ssd0UHkyBAdLzOCEtIsTI2aq2KUzqLyDzHiM_9kascFuCdvwWlg&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年2月3日TDFC裸拳格斗赛PROSPECT 8期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/f3b201f500a120c8-7953807a44537bf06207a9c0b6bd6e57-hls_720p_h264_60_1.m3u8?pkey=ABA1bteaQWbogVP0lud5tp1IYdf87OvQzW2sstGEu08AaXwuzQXmnvQn0qinIuZC2i6ghDaOF0OkC-wYu3gIhPgFnb9oDd2ZmY8kHw2SF9dyxTvTLfAvAuoCRgcQQ917VyLiJe-NKZuqdfE__Vc9r2zVqGLk66fX9RQBRYN06DF39GFUbqVDmA0j6VPGcO8K2frNfCmyFFIcLFh1nZIuIvCJV5L33Pg8-1LiJp5bRn-2Ly3Lz5IdeYzMWZ-wPaw3vrY&safety_id=AAIq6nzYkOARD8tMAqdSVdPr

??BYB极限格斗裸拳系列,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708942209923652_hlsb.m3u8?pkey=AAVU1scrDh8_okfH4cVwzVbgQgrrwk6K7bHRPOpn0idm_-20auKj03unq29xQ0VgXqwlx2WYxOSB5ktIaLwDy7Q2oE-Fq87m7de0JgE5eSh4xvc6jgI56wdmCrKw69VYPlA&ss=vp
2024年2月10日BYB 24期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/06fabd5ce330a5b5-07a906c2d41db0d24aa5d373b6ddba11-hls_720p_2.m3u8?pkey=ABAgwdGPnQEFKPGYq-2tzsTxD1edm9sbpumWCBLtdqqv7P3_5hQ0Fpj9nV4nedjRuUmZLN_xkb0EbUPeKR69X4KRh0Eag0FZfjRKG7wCk42Rzlmu1LUSCAab-oRO9tiAJztT_6Mt6zfrRb6RhcscAyp2UNP2EE8GhDdhPliWmXUiLReZFnpLoAQu1zdREIKXAo3dyfUQCvao6jqDl2Td20L2IadO8ioFsPeot884RVb9pTIWtcCYtv27Eqi2VhGx5ko&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年1月18日BYB 23期 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/512f496b1d8fdd11-927e79c3f873ce325d12f5c6e4f3550c-hls_720p_2.m3u8?pkey=ABBjdPiZDk9ibVXr-83Ee-Sq1Blf2Z4Uqy-BU5v1Q1bwh1SoyQpNCUvQS7LNCZwgB4UWoy5DNFXrvYW8EcCYe3BFmsKMtrEWP8fdK3G4A63BAlH6qe9oVFpSq0oocKVzoRm6oe00A5t3hea7FJqxG7sUNQDXXpgNt8UKHMeEuT-2GtaKcD3riLzFmbYhtDJ5czSxOaefjwhJrQ1alMaJquUiFvU7JMzGUU0cT3rP5DtwyS5MuvEH59aGV6pmfNTrbio&safety_id=AAJPpmZwH7bU1N6-EqLqFtEz
